document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2023-0200,"Myanmar, notably the dissolution of democratic political parties",EP text adopted,9,2023-05-11,P9_TA(2023)0200,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0200/TA-9-2023-0200-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0200/TA-9-2023-0200-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0240; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0247; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0240; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0241; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0249; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0246,https://data.europarl.europa.eu/eli/dl/proc/2023-2694,PE748.668,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0200
TA-9-2023-0148,Discharge 2021: European Centre for the Development of Vocational Training (Cedefop),EP text adopted,9,2023-05-10,P9_TA(2023)0148,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0148/TA-9-2023-0148-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0148/TA-9-2023-0148-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0125,https://data.europarl.europa.eu/eli/dl/proc/2022-2095,PE737.480,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0148
TA-9-2023-0180,Discharge 2021: European Joint Undertaking for ITER and the Development of Fusion Energy (Fusion for Energy),EP text adopted,9,2023-05-10,P9_TA(2023)0180,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0180/TA-9-2023-0180-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0180/TA-9-2023-0180-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0092,https://data.europarl.europa.eu/eli/dl/proc/2022-2129,PE738.436,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0180
TA-9-2023-0137,Discharge 2021: EU general budget - Commission and executive agencies,EP text adopted,9,2023-05-10,P9_TA(2023)0137,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0137/TA-9-2023-0137-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0137/TA-9-2023-0137-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0101,https://data.europarl.europa.eu/eli/dl/proc/2022-2081,PE737.407,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0137
TA-9-2023-0161,Discharge 2021: European Centre for Disease Prevention and Control,EP text adopted,9,2023-05-10,P9_TA(2023)0161,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0161/TA-9-2023-0161-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0161/TA-9-2023-0161-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0146,https://data.europarl.europa.eu/eli/dl/proc/2022-2100,PE737.541,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0161
TA-9-2023-0172,Discharge 2021: European Banking Authority,EP text adopted,9,2023-05-10,P9_TA(2023)0172,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0172/TA-9-2023-0172-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0172/TA-9-2023-0172-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0110,https://data.europarl.europa.eu/eli/dl/proc/2022-2099,PE737.537,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0172
TA-9-2023-0143,Discharge 2021: EU general budget - Committee of the Regions,EP text adopted,9,2023-05-10,P9_TA(2023)0143,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0143/TA-9-2023-0143-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0143/TA-9-2023-0143-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0080,https://data.europarl.europa.eu/eli/dl/proc/2022-2087,PE738.387,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0143
TA-9-2023-0160,Discharge 2021: European Food Safety Authority,EP text adopted,9,2023-05-10,P9_TA(2023)0160,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0160/TA-9-2023-0160-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0160/TA-9-2023-0160-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0131,https://data.europarl.europa.eu/eli/dl/proc/2022-2104,PE737.546,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0160
TA-9-2023-0101,Social Climate Fund,EP text adopted,9,2023-04-18,P9_TA(2023)0101,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0101/TA-9-2023-0101-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0101/TA-9-2023-0101-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SOCI; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/052005,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0157,https://data.europarl.europa.eu/eli/dl/proc/2021-0206,PE703.206,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0101
TA-9-2023-0196,Council of Europe Convention on preventing and combating violence against women and domestic violence – EU accession: institutions and public administration of the Union,EP text adopted,9,2023-05-10,P9_TA(2023)0196,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0196/TA-9-2023-0196-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0196/TA-9-2023-0196-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0169,https://data.europarl.europa.eu/eli/dl/proc/2016-0062A,PE746.704,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0196
TA-9-2023-0126,EU/Brazil Agreement: modification of concessions on all the tariff rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom`s withdrawal from the European Union,EP text adopted,9,2023-05-09,P9_TA(2023)0126,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0126/TA-9-2023-0126-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0126/TA-9-2023-0126-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0171,https://data.europarl.europa.eu/eli/dl/proc/2022-0377,PE742.420,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0126
TA-9-2023-0189,"Discharge 2021: General budget of the EU - EDF (8th, 9th, 10th and 11th)",EP text adopted,9,2023-05-10,P9_TA(2023)0189,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0189/TA-9-2023-0189-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0189/TA-9-2023-0189-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0114,https://data.europarl.europa.eu/eli/dl/proc/2022-2135,PE738.413,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0189
TA-9-2023-0184,Discharge 2021: Innovative Health Initiative Joint Undertaking (before 30 November 2021: Innovative Medicines Initiative 2 Joint Undertaking),EP text adopted,9,2023-05-10,P9_TA(2023)0184,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0184/TA-9-2023-0184-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0184/TA-9-2023-0184-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0069,https://data.europarl.europa.eu/eli/dl/proc/2022-2131,PE738.438,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0184
TA-9-2023-0147,Discharge 2021: EU general budget - European Public Prosecutors Office (the ‘EPPO’),EP text adopted,9,2023-05-10,P9_TA(2023)0147,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0147/TA-9-2023-0147-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0147/TA-9-2023-0147-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0079,https://data.europarl.europa.eu/eli/dl/proc/2022-2091,PE738.393,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0147
TA-9-2023-0115,"Repression in Russia, in particular the cases of Vladimir Kara-Murza and Aleksei Navalny",EP text adopted,9,2023-04-20,P9_TA(2023)0115,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0115/TA-9-2023-0115-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0115/TA-9-2023-0115-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0226; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0225; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0229; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0228; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0227; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0225,https://data.europarl.europa.eu/eli/dl/proc/2023-2657,PE744.151,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0115
TA-9-2023-0152,Discharge 2021: European Environment Agency,EP text adopted,9,2023-05-10,P9_TA(2023)0152,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0152/TA-9-2023-0152-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0152/TA-9-2023-0152-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0143,https://data.europarl.europa.eu/eli/dl/proc/2022-2102,PE737.543,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0152
TA-9-2023-0165,Discharge 2021: European Border and Coast Guard Agency,EP text adopted,9,2023-05-10,P9_TA(2023)0165,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0165/TA-9-2023-0165-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0165/TA-9-2023-0165-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0142,https://data.europarl.europa.eu/eli/dl/proc/2022-2124,PE737.501,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0165
TA-9-2023-0123,"Specific rules relating to the entry into Northern Ireland from other parts of the United Kingdom of certain consignments of retail goods, plants for planting, seed potatoes, machinery and certain vehicles operated for agricultural or forestry purposes, as well as non-commercial movements of certain pet animals into Northern Ireland",EP text adopted,9,2023-05-09,P9_TA(2023)0123,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0123/TA-9-2023-0123-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0123/TA-9-2023-0123-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0168,https://data.europarl.europa.eu/eli/dl/proc/2023-0062,PE745.441,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0123
TA-9-2023-0176,Discharge 2021: Agency for Support for BEREC (BEREC Office),EP text adopted,9,2023-05-10,P9_TA(2023)0176,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0176/TA-9-2023-0176-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0176/TA-9-2023-0176-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0129,https://data.europarl.europa.eu/eli/dl/proc/2022-2093,PE737.508,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0176
TA-9-2023-0140,Discharge 2021: EU general budget - Court of Justice of the European Union,EP text adopted,9,2023-05-10,P9_TA(2023)0140,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0140/TA-9-2023-0140-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0140/TA-9-2023-0140-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0073,https://data.europarl.europa.eu/eli/dl/proc/2022-2084,PE738.384,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0140
TA-9-2023-0116,The risk of death penalty and execution of singer Yahaya Sharif Aminu for blasphemy in Nigeria,EP text adopted,9,2023-04-20,P9_TA(2023)0116,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0116/TA-9-2023-0116-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0116/TA-9-2023-0116-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0216; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0213; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0214; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0218; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0215; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0212; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0212,https://data.europarl.europa.eu/eli/dl/proc/2023-2650,PE744.138,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0116
TA-9-2023-0187,Discharge 2021: Key Digital Technologies Joint Undertaking (before 30 November 2021: ECSEL Joint Undertaking),EP text adopted,9,2023-05-10,P9_TA(2023)0187,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0187/TA-9-2023-0187-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0187/TA-9-2023-0187-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0082,https://data.europarl.europa.eu/eli/dl/proc/2022-2127,PE738.434,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0187
TA-9-2023-0175,Discharge 2021: European Union Agency for the Cooperation of Energy Regulators (ACER),EP text adopted,9,2023-05-10,P9_TA(2023)0175,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0175/TA-9-2023-0175-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0175/TA-9-2023-0175-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0111,https://data.europarl.europa.eu/eli/dl/proc/2022-2092,PE737.477,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0175
TA-9-2023-0170,Discharge 2021: European Union Agency for Law Enforcement Cooperation (Europol),EP text adopted,9,2023-05-10,P9_TA(2023)0170,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0170/TA-9-2023-0170-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0170/TA-9-2023-0170-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0138,https://data.europarl.europa.eu/eli/dl/proc/2022-2121,PE737.499,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0170
TA-9-2023-0174,Discharge 2021: European Securities and Markets Authority,EP text adopted,9,2023-05-10,P9_TA(2023)0174,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0174/TA-9-2023-0174-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0174/TA-9-2023-0174-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0137,https://data.europarl.europa.eu/eli/dl/proc/2022-2115,PE737.495,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0174
TA-9-2023-0159,Discharge 2021: European Union Aviation Safety Agency,EP text adopted,9,2023-05-10,P9_TA(2023)0159,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0159/TA-9-2023-0159-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0159/TA-9-2023-0159-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0098,https://data.europarl.europa.eu/eli/dl/proc/2022-2097,PE737.485,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0159
TA-9-2023-0122,Specific rules relating to medicinal products for human use intended to be placed on the market of Northern Ireland,EP text adopted,9,2023-05-09,P9_TA(2023)0122,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0122/TA-9-2023-0122-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0122/TA-9-2023-0122-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0167,https://data.europarl.europa.eu/eli/dl/proc/2023-0064,PE745.428,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0122
TA-9-2023-0164,Discharge 2021: European Union Agency for Law Enforcement Training (CEPOL),EP text adopted,9,2023-05-10,P9_TA(2023)0164,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0164/TA-9-2023-0164-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0164/TA-9-2023-0164-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0102,https://data.europarl.europa.eu/eli/dl/proc/2022-2096,PE737.482,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0164
TA-9-2023-0132,Co-management of fisheries in the EU,EP text adopted,9,2023-05-09,P9_TA(2023)0132,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0132/TA-9-2023-0132-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0132/TA-9-2023-0132-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0119,https://data.europarl.europa.eu/eli/dl/proc/2022-2003,PE736.639,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0132
TA-9-2023-0125,EU/Euratom/Ukraine Association Agreement: temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products,EP text adopted,9,2023-05-09,P9_TA(2023)0125,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0125/TA-9-2023-0125-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0125/TA-9-2023-0125-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0165,https://data.europarl.europa.eu/eli/dl/proc/2023-0051,PE745.307,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0125
TA-9-2023-0133,Role of cohesion policy in addressing multidimensional environmental challenges in the Mediterranean Basin,EP text adopted,9,2023-05-09,P9_TA(2023)0133,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0133/TA-9-2023-0133-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0133/TA-9-2023-0133-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0094,https://data.europarl.europa.eu/eli/dl/proc/2022-2059,PE738.467,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0133
TA-9-2023-0274,Fishing in the General Fisheries Commission for the Mediterranean (GFCM) Agreement area,EP text adopted,9,2023-07-12,P9_TA(2023)0274,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0274/TA-9-2023-0274-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0274/TA-9-2023-0274-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/041010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/041020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0136,https://data.europarl.europa.eu/eli/dl/proc/2021-0248,PE703.058,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0274
TA-9-2023-0256,EU/Chile Agreement: modification of concessions on all the tariff rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,EP text adopted,9,2023-07-11,P9_TA(2023)0256,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0256/TA-9-2023-0256-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0256/TA-9-2023-0256-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0222,https://data.europarl.europa.eu/eli/dl/proc/2023-0036,PE746.711,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0256
TA-9-2023-0259,Industrial Emissions Directive,EP text adopted,9,2023-07-11,P9_TA(2023)0259,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0259/TA-9-2023-0259-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0259/TA-9-2023-0259-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL; http://publications.europa.eu/resource/authority/subject-matter/DECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0216,https://data.europarl.europa.eu/eli/dl/proc/2022-0104,PE737.352,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0259
