document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2024-0235,Discharge 2022: EU general budget - European Data Protection Supervisor,EP text adopted,9,2024-04-11,P9_TA(2024)0235,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0235_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0086,https://data.europarl.europa.eu/eli/dl/proc/2023-2138,PE753.487,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0235
TA-9-2024-0260,Discharge 2022: European Union Agency for Law Enforcement Cooperation (Europol),EP text adopted,9,2024-04-11,P9_TA(2024)0260,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0260_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0119,https://data.europarl.europa.eu/eli/dl/proc/2023-2169,PE753.540,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0260
TA-9-2024-0229,Discharge 2022: EU general budget - European Parliament,EP text adopted,9,2024-04-11,P9_TA(2024)0229,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0229_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0067,https://data.europarl.europa.eu/eli/dl/proc/2023-2130,PE753.634,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0229
TA-9-2024-0234,Discharge 2022: EU general budget - European Ombudsman,EP text adopted,9,2024-04-11,P9_TA(2024)0234,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0234_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0084,https://data.europarl.europa.eu/eli/dl/proc/2023-2137,PE753.486,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0234
TA-9-2024-0215,"Agreement between the European Union and the Swiss Confederation on supplementary rules in relation to the instrument for financial support for border management and visa policy, as part of the Integrated Border Management Fund",EP text adopted,9,2024-04-10,P9_TA(2024)0215,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0215_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/AELE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0145,https://data.europarl.europa.eu/eli/dl/proc/2023-0229,PE758.913,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0215
TA-9-2024-0217,"Agreement between the European Union and the Principality of Liechtenstein on supplementary rules in relation to the instrument for financial support for border management and visa policy, as part of the Integrated Border Management Fund",EP text adopted,9,2024-04-10,P9_TA(2024)0217,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0217_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/AELE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0144,https://data.europarl.europa.eu/eli/dl/proc/2023-0334,PE758.915,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0217
TA-9-2024-0218,"Establishing a Head Office Tax system for micro, small and medium sized enterprises, and amending Directive 2011/16/EU",EP text adopted,9,2024-04-10,P9_TA(2024)0218,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0218_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/LES; http://publications.europa.eu/resource/authority/subject-matter/PME,http://publications.europa.eu/resource/authority/dir-eu-legal-act/092020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0064,https://data.europarl.europa.eu/eli/dl/proc/2023-0320,PE755.999,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0218
TA-9-2024-0206,"Partnership Agreement between the European Union and the Members of the Organisation of African, Caribbean and Pacific States",EP text adopted,9,2024-04-10,P9_TA(2024)0206,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0206_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COOP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/ACP,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0147,https://data.europarl.europa.eu/eli/dl/proc/2023-0464,PE758.023,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0206
TA-9-2024-0199,"Conservation, management and control measures applicable in the area covered by the NEAFC Convention",EP text adopted,9,2024-04-10,P9_TA(2024)0199,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0199_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0004,https://data.europarl.europa.eu/eli/dl/proc/2023-0206,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0199
TA-9-2024-0200,Amending Directive 2009/18/EC establishing the fundamental principles governing the investigation of accidents in the maritime transport sector,EP text adopted,9,2024-04-10,P9_TA(2024)0200,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0200_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/HARM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/073030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0422,https://data.europarl.europa.eu/eli/dl/proc/2023-0164,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0200
TA-9-2024-0201,Amending Directive 2009/16/EC on port State control,EP text adopted,9,2024-04-10,P9_TA(2024)0201,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0201_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0419,https://data.europarl.europa.eu/eli/dl/proc/2023-0165,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0201
TA-9-2024-0204,Soil Monitoring and Resilience (Soil Monitoring Directive),EP text adopted,9,2024-04-10,P9_TA(2024)0204,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0204_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0138,https://data.europarl.europa.eu/eli/dl/proc/2023-0232,PE754.698,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0204
TA-9-2024-0207,"Partnership Agreement between the European Union and the Members of the Organisation of African, Caribbean and Pacific States (Resolution)",EP text adopted,9,2024-04-10,P9_TA(2024)0207,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0207_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PCOM; http://publications.europa.eu/resource/authority/subject-matter/ACP,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0159,https://data.europarl.europa.eu/eli/dl/proc/2023-0464M,PE758.043,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0207
TA-9-2024-0214,"Agreement between the European Union and the Kingdom of Norway on supplementary rules in relation to the instrument for financial support for border management and visa policy, as part of the Integrated Border Management Fund",EP text adopted,9,2024-04-10,P9_TA(2024)0214,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0214_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/AELE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0143,https://data.europarl.europa.eu/eli/dl/proc/2023-0224,PE758.912,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0214
TA-9-2024-0219,Transfer pricing,EP text adopted,9,2024-04-10,P9_TA(2024)0219,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0219_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/092020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0066,https://data.europarl.europa.eu/eli/dl/proc/2023-0322,PE756.000,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0219
TA-9-2024-0253,Discharge 2022: European Union Agency for Railways,EP text adopted,9,2024-04-11,P9_TA(2024)0253,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0253_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0092,https://data.europarl.europa.eu/eli/dl/proc/2023-2160,PE753.528,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0253
TA-9-2024-0232,Discharge 2022: EU general budget - European Economic and Social Committee,EP text adopted,9,2024-04-11,P9_TA(2024)0232,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0232_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0072,https://data.europarl.europa.eu/eli/dl/proc/2023-2135,PE753.483,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0232
TA-9-2024-0259,Discharge 2022: Euratom Supply Agency,EP text adopted,9,2024-04-11,P9_TA(2024)0259,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0259_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0108,https://data.europarl.europa.eu/eli/dl/proc/2023-2161,PE753.529,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0259
TA-9-2024-0184,Union Resettlement Framework,EP text adopted,9,2024-04-10,P9_TA(2024)0184,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0184_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCP; http://publications.europa.eu/resource/authority/subject-matter/IMMI,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191040; http://publications.europa.eu/resource/authority/dir-eu-legal-act/191030,https://data.europarl.europa.eu/eli/dl/doc/A-8-2017-0316,https://data.europarl.europa.eu/eli/dl/proc/2016-0225,PE601.257,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0184
TA-9-2024-0185,Standards for the qualification of third-country nationals or stateless persons as beneficiaries of international protection,EP text adopted,9,2024-04-10,P9_TA(2024)0185,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0185_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/IMMI; http://publications.europa.eu/resource/authority/subject-matter/ASIL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191040; http://publications.europa.eu/resource/authority/dir-eu-legal-act/191030,https://data.europarl.europa.eu/eli/dl/doc/A-8-2017-0245,https://data.europarl.europa.eu/eli/dl/proc/2016-0223,PE599.799,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0185
TA-9-2024-0189,Amending Directive 2013/34/EU as regards the time limits for the adoption of sustainability reporting standards for certain sectors and for certain third-country undertakings,EP text adopted,9,2024-04-10,P9_TA(2024)0189,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0189_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFO; http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1710,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0013,https://data.europarl.europa.eu/eli/dl/proc/2023-0368,PE757.140,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0189
TA-9-2024-0190,Methane emissions reduction in the energy sector,EP text adopted,9,2024-04-10,P9_TA(2024)0190,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0190_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/125030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0162,https://data.europarl.europa.eu/eli/dl/proc/2021-0423,PE736.476,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0190
TA-9-2024-0192,Strengthening the CO2 emission performance targets for new heavy-duty vehicles,EP text adopted,9,2024-04-10,P9_TA(2024)0192,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0192_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/133010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0313,https://data.europarl.europa.eu/eli/dl/proc/2023-0042,PE746.858,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0192
TA-9-2024-0194,European environmental economic accounts: new modules,EP text adopted,9,2024-04-10,P9_TA(2024)0194,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0194_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0296,https://data.europarl.europa.eu/eli/dl/proc/2022-0210,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0194
TA-9-2024-0170,Nomination of a member of the Court of Auditors – Carlo Alberto Manfredi Selvaggi,EP text adopted,9,2024-03-14,P9_TA(2024)0170,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0170_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0061,,PE758.743,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0170
TA-9-2024-0168,Protocol amending the Agreement between the European Union and Japan for an Economic Partnership,EP text adopted,9,2024-03-14,P9_TA(2024)0168,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0168_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COOP; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PDON,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0081,,PE757.871,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0168
TA-9-2024-0175,The adoption of the Special Measure in favour of Tunisia for 2023,EP text adopted,9,2024-03-14,P9_TA(2024)0175,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0175_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CDEV; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1170; http://publications.europa.eu/resource/authority/dir-eu-legal-act/11401020,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0173,,PE759.058,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0175
